#identity	tANI	query_length
0.8726183756588399	0.30321222501066913	2454304
0.8872214934751098	0.286631218877467	2456581
0.9010560763071136	0.22160221121858725	2402165
0.9818269573033719	0.11057496410035084	2467899
0.8727394831789372	0.3040151846106954	2421404
0.8887888137996227	0.2412971372785282	2377327
0.8886021825205221	0.2506216923666148	2372261
0.9786661346742488	0.0990721303601569	2492336
0.9760288070492587	0.11577494630621418	2448764
0.874229395551257	0.33626897966222263	2532067
0.8858048130393092	0.2329582023209884	2335555
0.886117910305343	0.22718356572487453	2331778
0.9772239894783019	0.1284552379847124	2550350
0.9000299718837849	0.25410438540732244	2480185
0.9840603675819352	0.11184070931189823	2523206
0.9774668177892955	0.10306362271721393	2509550
0.9741017551755178	0.11679071070195375	2462539
0.9811980440528669	0.0719376028608708	2426866
1.0	-0.0	2417892
0.9766767823765046	0.10952242846711747	2487240
0.978034158013547	0.10539989768521503	2438596
0.9825499190455929	0.09049502303102328	2561832
0.8729606698795183	0.32495166918683094	2493258
0.9000849813258672	0.20488775189499578	2352590
0.8666544267053703	0.33280423210476845	2501310
0.8845940355940356	0.2570843080907084	2337782
0.9761664051418487	0.11130384436520996	2456384
0.9727072252252282	0.11974624881632938	2452524
0.8881096280193232	0.2837553292616928	2453172
0.8655586418559706	0.3052630361107701	2424563
0.8720877130476627	0.31061124221791037	2454304
0.8854635161135164	0.2868512371496228	2456581
0.9018826847521056	0.21522790983157497	2402165
0.9817566165413563	0.10305525994359109	2467899
0.8711401699029134	0.3033266256167128	2421404
0.888058153701969	0.23902632635895618	2377327
0.8881750651859004	0.2505207840967661	2372261
1.0	1.0432034692209191e-05	2492336
0.9773270502645509	0.09169146608022356	2448764
0.8734700865384608	0.33289606876047717	2532067
0.884547095535286	0.23754967046963102	2335555
0.8848509446564885	0.230016631360489	2331778
0.9813902192605363	0.10689334861642552	2550350
0.9016755730858467	0.24355348993266007	2480185
0.981676999563894	0.09911596993901388	2523206
0.9992517570850216	0.015218634076049464	2509550
0.9759874507227371	0.08999750345506853	2462539
0.9777197020157801	0.07311693568029502	2426866
