#identity	query_cov	query_length
0.981676999563894	0.9225414016929255	2523206
0.9992517570850216	0.9856340778227172	2509550
0.9759874507227371	0.9364192810753454	2462539
0.9777197020157801	0.9506734199580859	2426866
0.9788051734738729	0.9531070866688834	2417892
0.9832811933797921	0.9378978305270098	2487240
0.9837553788546264	0.9426165711745611	2438596
0.9773026689478221	0.9244880226338027	2561832
0.872577927411654	0.8329619317375098	2493258
0.9015722631094767	0.9145537471467616	2352590
0.8654076357520432	0.8313511719858794	2501310
0.885040556088206	0.8723460955726411	2337782
0.9823227037516219	0.9408634806284359	2456384
0.9737907029177767	0.9268944972607811	2452524
0.8884891832766179	0.8416853771362138	2453172
0.8656116389432488	0.8409717544976146	2424563
0.873002163714694	0.8411936744592357	2454304
0.8867249469623921	0.8478450334021146	2456581
0.9915453996447635	0.9442756846428118	2402165
0.9020824065420573	0.8669001446169393	2467899
0.871046020761244	0.8345146039240044	2421404
0.8864860412757957	0.8823935453557714	2377327
0.8877935912408761	0.8675849748404582	2372261
0.9016830621785882	0.8588589178987103	2492336
0.9010590231241156	0.8680918210166435	2448764
0.8730120097560993	0.8092696599260604	2532067
0.8865764268351962	0.8810299907302547	2335555
0.8860352522825574	0.8928727348829949	2331778
0.900166658900278	0.8405058129276374	2550350
0.9906347386912638	0.9207990532964275	2480185
0.9021339260312949	0.8425340618245201	2523206
0.9015540414507777	0.849467035922775	2509550
0.9008236359315608	0.8593139032518876	2462539
0.9021462264150943	0.8796781528110741	2426866
0.9002177433206096	0.8737937840068952	2417892
0.9004336432279366	0.85935494765282	2487240
0.9003406593927897	0.8706153048721478	2438596
0.9014584636363638	0.8659084592588429	2561832
0.8712952529182889	0.8169331051980983	2493258
1.0	0.9999353903570107	2352590
0.8657451535836191	0.8204652761952737	2501310
0.8869768572801547	0.8686635451894146	2337782
0.8992810124826625	0.8701294260180819	2456384
0.8995152592246618	0.8690830344575629	2452524
0.8902326825705938	0.8394943363123336	2453172
0.9354089193083601	0.8604160832281941	2424563
1.0	0.9999779978356389	2454304
0.8931857197330796	0.8555472015781282	2456581
0.871446655206289	0.8478801414557284	2402165
0.8716991942446058	0.8397693746786234	2467899
0.9811599139492805	0.9172992197914929	2421404
0.8942502711703145	0.8756241779107375	2377327
0.8894993356299208	0.8569242591772154	2372261
0.87140786129971	0.8252663364811165	2492336
0.8713303955078139	0.8350314689369821	2448764
0.9758184397482059	0.8819122874710661	2532067
0.8910886840832111	0.8852251392067411	2335555
0.893441652972449	0.8850833998776899	2331778
0.8708436231884054	0.8101037112553179	2550350
0.8709067247218195	0.8308573755586781	2480185
0.8728397353224259	0.8265167410033109	2523206
0.8714455783308925	0.8169345101711463	2509550
0.8716598926829291	0.8324400141479993	2462539
0.871874585174278	0.842618834332015	2426866
0.8723245303326835	0.8488394022561802	2417892
0.8721163446601968	0.8324182628133996	2487240
0.8716659396299898	0.8452703932918778	2438596
0.872210424728646	0.8301125913018497	2561832
0.9793504938271664	0.9072971990864964	2493258
0.8718898366170134	0.8728176180294909	2352590
0.9347498563906197	0.8395192918910491	2501310
0.8946455971896947	0.8908491039797551	2337782
0.8718593269689723	0.8410106074620255	2456384
0.870644760273973	0.8314242796400769	2452524
0.8883367574137099	0.8423946629098978	2453172
0.8650848507097398	0.8424829546602831	2424563
0.8726668620855356	0.8401799451086744	2454304
0.8858283630235908	0.8492876888651341	2456581
1.0	1.0	2402165
0.9026855399061046	0.8658255463452921	2467899
0.8706848639287482	0.8345877020108995	2421404
0.8854422442244206	0.8819577618055909	2377327
0.8880558548465651	0.8670213774959837	2372261
0.901964070961718	0.8627075161615448	2492336
0.9010954447058828	0.8715159974583095	2448764
0.8735168042739209	0.813944496729352	2532067
0.8864688124091136	0.884320857355104	2335555
